date,open,high,low,close,volume,SMA50,SMA200,dist_SMA50,dist_SMA200,SMA50_over_SMA200,slope_SMA50,slope_SMA200,GC_signal,RSI28,ROC90,ROC120,TR,ATR50,ATR100,ATR50_norm,ATR100_norm,BB50_mid,BB50_std,BB50_upper,BB50_lower,BB50_width,BB50_percentB,BB100_mid,BB100_std,BB100_upper,BB100_lower,BB100_width,BB100_percentB,return_120d,target_roi_5pct_120d
2012-12-12 14:30:00,144.0,144.55,143.31,143.50999,145880000,141.8801622,138.92948065000002,0.011487355065907775,0.03297003147618094,1.021238699923118,-1.5775423999999987,0.5746497499999919,1,51.54262354214255,0.05027802985948471,0.05927066725715968,1.240000000000009,1.5594953999999956,1.4408339999999964,0.010866807251536954,0.010039956103404345,141.8801622,2.6453629355405446,147.1708880710811,136.5894363289189,0.07458020612667574,0.6540268613148683,141.7084212,3.0171466046019537,147.7427144092039,135.6741279907961,0.08516492044869235,0.6492775323920384,0.13392802828569628,1
2012-12-13 14:30:00,143.42,143.83,142.27499,142.63,135714944,141.8458622,138.9548356,0.00552809780869305,0.026448625440999046,1.0208055127230131,-1.5072404000000006,0.5772052000000087,1,52.4711270741301,0.023545199463218314,0.07694050135910602,1.55501000000001,1.556195599999996,1.442284199999997,0.010910717240412227,0.010112067587464047,141.8458622,2.623781796326002,147.093425792652,136.598298607348,0.07398966048446354,0.5747144637844885,141.7700212,2.9716556357796753,147.71333247155934,135.82670992844066,0.08384440125285582,0.5723484570053793,0.15543714506064665,1
2012-12-14 14:30:00,142.32001,142.58,141.88,142.1051,137701680,141.7979642,138.98026109999998,0.002166009940500948,0.02248404827611894,1.0202741243806746,-1.4485383999999897,0.5807307499999865,1,50.58598194124734,0.017799025927517365,0.06477663234102837,0.75,1.544795799999996,1.423484199999997,0.010870797740545526,0.010017122538177709,141.7979642,2.5960541513377264,146.99007250267545,136.60585589732455,0.07323248019770161,0.5295771757921279,141.84017219999998,2.894160723127526,147.62849364625504,136.05185075374493,0.08161751859823327,0.5228846827581952,0.1597050352168925,1
2012-12-17 14:30:00,142.47,143.85001,142.42999,143.77,143735744,141.7715642,139.0104611,0.014096168094617171,0.03423871025487897,1.0198625562288708,-1.3841384000000119,0.5914307500000007,1,51.80480422534394,0.02458658604713615,0.09480649597879265,1.7449100000000044,1.553694199999996,1.4187332999999973,0.010806803922932434,0.009868076093760848,141.7715642,2.568458356661121,146.90848091332225,136.63464748667775,0.07246751832512052,0.6945170528867248,141.9386222,2.7876812473939414,147.5139846947879,136.3632597052121,0.07856018902215181,0.6642384510165992,0.1344370174584404,1
2012-12-18 14:30:00,144.0,145.5,143.78999,145.37,177762752,141.75646419999998,139.05075109999999,0.025491153580846884,0.04544562938358713,1.0194584572797751,-1.3064384000000189,0.5994706999999835,1,63.58184830445651,0.034735494715958826,0.10145476587361735,1.7299999999999898,1.5632941999999956,1.4229332999999968,0.010753898328403354,0.009788355919378117,141.75646419999998,2.5444492391791775,146.84536267835833,136.66756572164164,0.07179776255111117,0.8550410580371542,142.05272209999998,2.6895978619103067,147.43191782382058,136.67352637617938,0.0757352009070807,0.8083432979869255,0.11267799408406143,1
2012-12-19 14:30:00,145.53,145.58,144.24001,144.28999,150895312,141.71946400000002,139.08845105,0.018138129565604146,0.037397346154427434,1.0189161136682312,-1.2406385999999827,0.6139206000000001,1,65.47043488506336,0.026171609416115293,0.08347780706299313,1.3399900000000002,1.5608939999999956,1.411333199999997,0.010817756657963562,0.009781227374123437,141.71946400000002,2.492322049556615,146.70410809911326,136.73481990088678,0.07034522934849992,0.7578444868769332,142.13392199999998,2.6321618706076566,147.3982457412153,136.86959825878466,0.07407554322205112,0.7047810987686574,0.13805545346562176,1
2012-12-20 14:30:00,144.38,145.14,143.98,145.12,168486944,141.709024,139.14030105,0.024070280803006626,0.04297603860905258,1.0184613870360746,-1.1698787999999922,0.6407705999999962,1,66.6428979302548,0.03038909400738432,0.09285345981274662,1.1599999999999966,1.5674939999999957,1.3935970999999971,0.010801364388092583,0.009603067116868778,141.709024,2.476599452147957,146.6622229042959,136.7558250957041,0.06990661235936396,0.8443205154795692,142.198372,2.6255090422543965,147.4493900845088,136.94735391549122,0.07385482703710258,0.7781963376415705,0.12441427783902981,1
2012-12-21 14:30:00,142.17,144.0881,141.94,142.78999,245883808,141.68082379999998,139.17580099999998,0.007828626134795274,0.02596851589163845,1.0179989824524165,-1.1468792000000292,0.6434704499999953,1,59.77960503708045,0.01434957732471398,0.04911641747180484,3.180000000000007,1.601093999999996,1.414707099999997,0.011212928861469884,0.009907606968807808,141.68082379999998,2.455595280791286,146.59201436158256,136.7696332384174,0.06932752689969286,0.6129223338100923,142.23947199999998,2.6019389707145786,147.44334994142915,137.0355940585708,0.0731706588650606,0.5528949762269808,0.15162134264453697,1
2012-12-24 14:30:00,142.48,142.56,142.19,142.35001,53874544,141.66222399999998,139.20235110000002,0.004855112256320478,0.022612110177210803,1.0176712022502612,-1.0986790000000042,0.6407205500000259,1,59.870258616957734,0.011080475252537525,0.04278089830641707,0.5999899999999911,1.5884935999999958,1.409107099999997,0.011159069114220616,0.009898890066814868,141.66222399999998,2.4467413105331306,146.55570662106624,136.76874137893373,0.0690866270893256,0.5702757170362805,142.285872,2.561406358819314,147.40868471763864,137.1630592823614,0.07200732786229996,0.506260037555067,0.16427810577603763,1
2012-12-26 14:30:00,142.64,142.71001,141.35001,141.75,106947680,141.630024,139.22325105,0.0008471085198715232,0.018148900639395123,1.0172871480291439,-1.0056790000000149,0.636770499999983,1,63.32457558979691,0.005675771550195163,0.03156929525805596,1.3600000000000136,1.591493399999996,1.4094069999999976,0.011227466666666639,0.009942906525573175,141.630024,2.4345054741212926,146.49903494824258,136.7610130517574,0.06875676231252478,0.5123203666283922,142.327472,2.517779886089728,147.36303177217945,137.29191222782055,0.07076019409913294,0.4426605952340763,0.15308641975308634,1
2012-12-27 14:30:00,141.78999,142.08,139.92,141.5616,167920560,141.603456,139.24315905,-0.0002955860060364323,0.016650304157258315,1.0169509006123054,-0.9166470000000118,0.6211834000000067,1,63.445134510983024,-0.003017184096261505,0.03488274251646639,2.160000000000025,1.607293399999997,1.410906999999998,0.011354021146977691,0.00996673532935484,141.603456,2.4277136202053637,146.45888324041073,136.74802875958926,0.06857780703333588,0.49568977167944805,142.376688,2.4527439604749808,147.28217592094995,137.47120007905005,0.06890858313757027,0.4169208024629933,0.12601150311949016,1
2012-12-28 14:30:00,140.64,141.42,139.87,140.03,148806624,141.522456,139.24299905,-0.01054571862432916,0.005651996548260157,1.0163703523017447,-0.9052467999999863,0.5872233999999992,1,58.07596882940817,-0.015121607477958099,0.03350793169179034,1.691599999999994,1.6119253999999972,1.397822999999998,0.0115112861529672,0.009982310933371406,141.522456,2.41090346882997,146.34426293765995,136.70064906234006,0.06814193413460748,0.3452389302085679,142.383498,2.445186475223555,147.2738709504471,137.4931250495529,0.06869297382267012,0.25937438475067287,0.1359709347996858,1
2012-12-31 14:30:00,139.66,142.56,139.53999,142.41,243952192,141.4598562,139.25549905,0.006716702713571728,0.022652613157253983,1.0158295878082955,-0.8785466000000213,0.5648984000000041,1,57.36092122826845,0.001547225543287123,0.052394246793212584,3.0200100000000134,1.641125599999998,1.4198130999999978,0.011523949160873521,0.009969897479109598,141.4598562,2.3441700999939736,146.14819639998794,136.77151600001204,0.06628509777868626,0.6013305092495687,142.411398,2.429200918461164,147.26979983692232,137.55299616307767,0.06823051953920607,0.49985612552780523,0.10287198932659236,1
2013-01-02 14:30:00,145.11,146.14999,144.73,146.06,192058944,141.45705619999998,139.28219905,0.032539513571469475,0.04866236314639807,1.0156147531043738,-0.7763466000000108,0.5571483999999884,1,63.2780204887394,0.030333029792115607,0.08886238258535872,3.739990000000006,1.697925199999998,1.444212999999998,0.011624847323017924,0.009887806380939326,141.45705619999998,2.3384693544508472,146.13399490890168,136.78011749109828,0.06612520908521073,0.9920893865082253,142.4687979,2.447034096468918,147.36286609293782,137.57472970706218,0.06870371990325923,0.866893345007139,0.08568396549363255,1
2013-01-03 14:30:00,145.99001,146.37,145.34,145.7341,144761744,141.455338,139.30936954999999,0.030248148005556356,0.04611843748021633,1.0154043368147596,-0.6688646000000062,0.5583138999999733,1,62.11475910443208,0.027598996784727436,0.08627087060226613,1.0300000000000011,1.694725199999998,1.4461130999999983,0.011628885758377743,0.009922956260751589,141.455338,2.335227548057845,146.1257930961157,136.78488290388432,0.06603434217683164,0.9580669240946722,142.5212388,2.460354746760247,147.44194829352048,137.6005293064795,0.06905229753757222,0.8264632065996441,0.09885057786749951,1
2013-01-04 14:30:00,145.97,146.61,145.67,146.37,116817680,141.514946,139.3369695,0.034307711921820576,0.05047497821459361,1.0156310023665327,-0.5218566000000067,0.5604638500000192,1,60.17361655765475,0.04055742654942085,0.09632245497134728,0.9400000000000261,1.658124999999999,1.4481129999999984,0.011328311812529883,0.009893509598961524,141.514946,2.4220331093879572,146.35901221877592,136.6708797812241,0.06846013591774125,1.0011341485363576,142.5788388,2.4824831889014725,147.54380517780294,137.61387242219706,0.06964520709510699,0.8817912259133609,0.10049873607979776,1
2013-01-07 14:30:00,145.85001,146.4442,145.42999,145.9695,110002432,141.566136,139.364617,0.031104642144078938,0.04739282568401132,1.0157968288320987,-0.397366599999998,0.5605613500000004,1,59.92951748136008,0.031513746838650825,0.0752817679558011,1.0142099999999914,1.650609199999999,1.4474550999999984,0.011307904733523092,0.009916147551372021,141.566136,2.489023969172321,146.54418393834464,136.58808806165536,0.07032823073372074,0.9422781835910027,142.6301338,2.4991300725502263,147.62839394510047,137.63187365489955,0.07008701474134717,0.8340528607012794,0.09899670821644224,1
2013-01-08 14:30:00,145.71001,145.91,144.98,145.54961,121265056,141.6487282,139.391315,0.027539123362210375,0.04417990460883456,1.0161947909021447,-0.2810739999999896,0.5553443999999956,1,60.66445761051714,0.02832853103917854,0.07472214979857861,0.9895000000000209,1.6187991999999998,1.4493499999999984,0.011121975524359012,0.009957773160642605,141.6487282,2.5517997308012084,146.7523276616024,136.54512873839758,0.07205994048031861,0.8821696656789775,142.6779299,2.508881713223757,147.69569332644753,137.6601664735525,0.07033692498852993,0.7861514041160255,0.10862543705888328,1
2013-01-09 14:30:00,145.87,146.32001,145.64,145.92,90745568,141.7467282,139.42491499999997,0.029441750458688756,0.04658482309277376,1.016652785479554,-0.16663419999997586,0.5597343499999567,1,59.40435308659568,0.031966126730277544,0.07010853622763258,0.7703999999999951,1.608207,1.4469539999999983,0.011021155427631579,0.009916077302631568,141.7467282,2.6203313199130145,146.98739083982605,136.50606556017397,0.07394403675309723,0.8981626071754266,142.72923,2.5223001148847426,147.7738302297695,137.68462977023052,0.07068769627313881,0.8162559821064145,0.10478351151315812,1
2013-01-10 14:30:00,146.73,147.09,145.97,147.08,130735376,141.8597284,139.46206505,0.036798826974209956,0.0546237067927312,1.0171922260662094,-0.029634000000015703,0.5643343500000242,1,60.24269402677475,0.03936124933653118,0.07068501128339522,1.170000000000016,1.5974072000000001,1.4522539999999986,0.010860805004079413,0.009873905357628492,141.8597284,2.7260859578324386,147.31190031566487,136.40755648433512,0.07686708521380303,0.9787332168489977,142.79053,2.5529257533016567,147.8963815066033,137.6846784933967,0.0715152679467371,0.9200543234025248,0.09654609736197983,1
2013-01-11 14:30:00,147.03999,147.14999,146.61,147.07001,113917312,141.97412839999998,139.4893651,0.03589302964863289,0.05434568359075577,1.0178132813079956,0.09396619999998279,0.55988444999997,1,60.16028199841484,0.046836070408137864,0.06781391127568437,0.5399899999999889,1.5792069999999996,1.444053899999999,0.010737790797729596,0.009818819622028985,141.97412839999998,2.8225713466121003,147.61927109322417,136.3289857067758,0.0795235407583483,0.9513510000479308,142.84133,2.587148918426086,148.01562783685216,137.66703216314784,0.07244818900597134,0.9086235594985154,0.10845168229743107,1
2013-01-14 14:30:00,146.89,147.07001,146.42999,146.97,89567120,142.0865282,139.5183651,0.03436970317922087,0.05340970627529226,1.018407348008696,0.2406660000000045,0.5635295000000156,1,61.703653320826824,0.0411589685463305,0.07693998681028802,0.6400199999999927,1.5650071999999995,1.446054099999999,0.01064848064230795,0.009839110702864523,142.0865282,2.9078221910505335,147.90217258210106,136.27088381789895,0.08186060220874698,0.9198564663814358,142.8892301,2.61892821878659,148.12708653757318,137.6513736624268,0.07331352312427619,0.8895457949865764,0.11549982989725782,1
2013-01-15 14:30:00,146.28999,147.21001,146.2,147.07001,93172560,142.1713284,139.55136515,0.03445618504891176,0.053877257609901544,1.01877418574289,0.3733641999999975,0.5711040500000308,1,62.39228630475856,0.04282783804864221,0.0886816936856909,1.0100100000000225,1.5520078000000002,1.4498541999999992,0.010552850305782941,0.009858258661980096,142.1713284,2.9905935923002644,148.1525155846005,136.19014121539948,0.08414055424413569,0.9095074647230914,142.9380302,2.6510367123337866,148.24010362466757,137.6359567753324,0.07418702240752698,0.8896569765307492,0.12279859095678303,1
2013-01-16 14:30:00,146.77,147.28,146.61,147.05,104849504,142.2811284,139.58546515,0.033517246128334836,0.05347644786639167,1.01931191938289,0.5095641999999998,0.5750040500000182,1,61.934251948186,0.04357391242637165,0.09800261340302407,0.6699999999999875,1.5192077999999998,1.440154199999999,0.010331232913974836,0.009793636178170683,142.2811284,3.0674850559290716,148.41609851185814,136.14615828814186,0.08623729908313178,0.8886629855606283,142.9909303,2.679914524924648,148.35075934984928,137.63110125015072,0.07496739882178781,0.8786566383226486,0.1233730023801427,1
2013-01-17 14:30:00,147.7,148.42,147.14461,148.0,133833440,142.4041564,139.62141515,0.03929550752916082,0.06000931047002076,1.019930619146142,0.6476922000000229,0.5706640500000049,1,62.68842950123092,0.029421993461779206,0.10480732272265425,1.3699999999999761,1.5218075999999996,1.4440542999999986,0.010282483783783781,0.00975712364864864,142.4041564,3.171381534304783,148.74691946860958,136.06139333139043,0.08908115084497029,0.941120339784873,143.05273019999998,2.7235413042800243,148.49981280856002,137.60564759143995,0.07615489198905256,0.9541210548400192,0.13135135135135134,1
2013-01-18 14:30:00,147.97,148.49001,147.42999,148.33,169905936,142.5115562,139.65386515,0.040827873578437646,0.06212599157696862,1.0204626706674433,0.7920921999999848,0.5654140999999981,1,62.52256280430415,0.027714265918381553,0.08930013953146831,1.0600200000000086,1.5095799999999997,1.4408543999999983,0.0101771725207308,0.009713843457156328,142.5115562,3.2796692661321023,149.0708947322642,135.9522176677358,0.09205342650330565,0.9435236702130964,143.12938029999998,2.763234080668299,148.65584846133657,137.60291213866338,0.07722339256626538,0.9705192853895177,0.12930620912829482,1
2013-01-22 14:30:00,148.33,149.13,147.98,149.13,111797312,142.6997562,139.6932152,0.045061350987788164,0.06755363735088545,1.0215224554442068,0.9907321999999965,0.5529141499999923,1,63.66411474178952,0.03916110648464266,0.07539210383991324,1.1500000000000057,1.4545797999999996,1.4362543999999986,0.009753770535774154,0.009630888486555345,142.6997562,3.38452463904056,149.46880547808112,135.93070692191887,0.09487121013148762,0.9749739243900755,143.2055804,2.8225555477412496,148.8506914954825,137.5604693045175,0.07883926142702874,1.0247389732277385,0.12757325823107357,1
2013-01-23 14:30:00,149.13,149.5,148.86,149.37,104596064,142.9263564,139.7407652,0.04508366240000225,0.06890784365047978,1.0227964344938338,1.2455326000000184,0.5649642000000199,1,62.546334693048536,0.03794037940379402,0.07708401190395242,0.6399999999999864,1.4177795999999996,1.4352543999999983,0.009491729262904194,0.009608719287674889,142.9263564,3.444921412456693,149.8161992249134,136.03651357508662,0.0964110888775639,0.9676190563230305,143.2838805,2.8838245320727878,149.0515295641456,137.51623143585442,0.0805066005194574,1.0276083402710967,0.12154375041842402,1
2013-01-24 14:30:00,149.14999,150.14,149.00999,149.41,146426320,143.1513564,139.78886525,0.043720463133522916,0.06882618821458679,1.0240540700004002,1.4891324000000168,0.5865141499999709,1,62.498744831565936,0.034766950619849135,0.08496107145733256,1.1300099999999986,1.4025797999999998,1.437854499999998,0.009387455993574727,0.009623549293889285,143.1513564,3.4942954221396616,150.1399472442793,136.16276555572068,0.09763918442730614,0.9477757919626363,143.3639806,2.9416319310456522,149.2472444620913,137.4807167379087,0.0820745048717111,1.0138320787341717,0.12408874907971357,1
2013-01-25 14:30:00,149.88,150.25,149.3726,150.25,147211568,143.3910564,139.84901525,0.047833831287681365,0.07437295665905658,1.0253276088048822,1.7610324000000048,0.6257642000000203,1,66.16981617338116,0.024967596698274086,0.09201250090849622,0.8773999999999944,1.4031279999999997,1.4389284999999985,0.009338622296173042,0.009576895174708808,143.3910564,3.5626646240634896,150.51638564812697,136.26572715187302,0.09938317531116221,0.9813071341091364,143.4513807,3.0149170342895486,149.4812147685791,137.42154663142088,0.08406798232481713,1.0637484566471715,0.1239267886855242,1
2013-01-28 14:30:00,150.28999,150.33,149.50999,150.07001,113357632,143.6366568,139.91986535,0.04478907643302931,0.07254255587375025,1.0265637151715568,2.033200800000003,0.6767063000000064,1,67.152808376092,0.019220319259690255,0.09828754391100714,0.8200100000000248,1.3817282000000006,1.433928699999999,0.00920722401497808,0.009555064999329307,143.6366568,3.5918185960052575,150.8202939920105,136.4530196079895,0.10002512383747585,0.9477782652466804,143.5471807,3.0715401345702094,149.69026096914044,137.4041004308596,0.08558970283058198,1.0309086821449505,0.1272738637120101,1
2013-01-29 14:30:00,149.77,150.85001,149.67,150.66,105694368,143.9312588,139.98816535,0.04674968631622919,0.07623383464822295,1.028167334289591,2.4088027999999895,0.745166299999994,1,65.55824519252477,0.026713845801155323,0.08117029903336226,1.18001000000001,1.349128600000001,1.4311286999999988,0.00895478959245985,0.009499062126642765,143.9312588,3.550655624754059,151.0325700495081,136.82994755049188,0.09867642802145929,0.9737675172642293,143.6421807,3.1430419989822793,149.92826469796458,137.35609670203544,0.08752420726740703,1.0582027938436993,0.1250497809637594,1
2013-01-30 14:30:00,150.64,150.94,149.92999,150.07001,137447632,144.218659,140.04456545,0.040572773596514955,0.07158753013932112,1.0298054661142155,2.758802800000012,0.7890663999999958,1,61.120288615829836,0.02353028236256982,0.07484608222317712,1.010009999999994,1.3431266000000006,1.4279286999999987,0.008950000069967348,0.009515083659953103,144.218659,3.4509723978020816,151.12060379560415,137.31671420439585,0.0957150044725371,0.9238914663390758,143.7325808,3.1966979039485137,150.12597660789703,137.33918499210296,0.08896237404647,0.9956230922049355,0.12707395701512914,1
2013-01-31 14:30:00,149.89,150.38,149.60001,149.7,108975808,144.48525899999999,140.10736545,0.03609185487911957,0.06846631166884157,1.0312467052387928,3.0282028000000025,0.8251664000000005,1,63.24516136298088,0.020449897750511203,0.06684713035582024,0.779989999999998,1.3199264000000006,1.427328599999999,0.008817143620574487,0.00953459318637274,144.48525899999999,3.3455458878237816,151.17635077564753,137.79416722435244,0.09261971528386229,0.8896778862740476,143.8204808,3.2388727306317633,150.29822626126355,137.34273533873647,0.0900809874258679,0.9538245007587197,0.1257181028724117,1
2013-02-01 14:30:00,150.64999,151.42,150.39,151.24001,131173008,144.7274592,140.1783155,0.04499872267501269,0.07891159528165408,1.0324525493388454,3.2721211999999866,0.8689459500000112,1,64.48002824074095,0.030877238710569133,0.07651789618350802,1.7199999999999989,1.2987266000000006,1.4158285999999987,0.008587189329067093,0.009361468569064486,144.7274592,3.3880221259189756,151.50350345183796,137.95141494816204,0.09363868182711742,0.9805569856065747,143.89518089999999,3.32275323149291,150.5406873629858,137.24967443701416,0.09236593500103549,1.0526162032125992,0.11696627102841362,1
2013-02-04 14:30:00,150.32001,151.2679,149.42999,149.535,159073568,144.9343592,140.2305805,0.03174292711124091,0.06635085918367138,1.0335431735590654,3.4194131999999797,0.8936109999999928,1,66.44515518400749,0.025125111400562172,0.06347343716663101,1.8379099999999937,1.3086848000000009,1.4280076999999989,0.008751695589661289,0.009549655264653753,144.9343592,3.358706675323006,151.651772550646,138.21694584935398,0.0926959402549456,0.8424413952103725,143.9472309,3.3700639718821965,150.6873588437644,137.2071029562356,0.09364720532132732,0.9145150616294678,0.1309058080048151,1
2013-02-05 14:30:00,150.35001,151.48,150.28999,151.05,113912320,145.16635920000002,140.29278050000002,0.04053033245735624,0.07667692850381555,1.0347386279082265,3.6002232000000163,0.9281635000000108,1,70.15509245638039,0.03711078306841986,0.07249360976995178,1.9449999999999932,1.3367846000000008,1.4376577999999989,0.008849947699437278,0.0095177610062893,145.16635920000002,3.3727487807730636,151.91185676154615,138.42086163845389,0.09293472122218975,0.9361161460898527,144.022631,3.4437256927717135,150.9100823855434,137.13517961445658,0.09564401563450699,1.0101574302760445,0.11612048990400514,1
2013-02-06 14:30:00,150.52,151.25999,150.41,151.16,138762752,145.362559,140.3599805,0.03988262892372438,0.07694514819343388,1.0356410600954735,3.713830800000011,0.9686655000000144,1,72.30640129713734,0.04899368154103523,0.07380833984513746,0.8499899999999911,1.3147846000000003,1.437557599999999,0.008697966393225723,0.009510172003175436,145.362559,3.431043077309093,152.2246451546182,138.5004728453818,0.09441339230438557,0.922425547375145,144.09513099999998,3.5168700839610327,151.12887116792206,137.0613908320779,0.09762634058637383,1.0022128221497224,0.11529505160095255,1
2013-02-07 14:30:00,151.205,151.35001,149.86,150.96001,162490000,145.5607592,140.42503055,0.037092763390863134,0.0750220912093653,1.0365727436902452,3.814031,1.0001155500000323,1,72.26669206446682,0.053491119718064306,0.07223539116665911,1.4900099999999838,1.321259,1.4459575999999987,0.00875237753362629,0.00957841483979763,145.5607592,3.462922853938349,152.4866049078767,138.6349134921233,0.09516089014568294,0.8897900002204412,144.1608311,3.5831777403880505,151.3271865807761,136.9944756192239,0.0994216726706441,0.9743819168780388,0.11758080832135609,1
